Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Tag 2,Product Tag 3,Product Tag 4,Product Tag 5,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price INR,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url
,rolls-royce-cullinan-die-cast,Rolls Royce Cullinan Die Cast,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ ALLOY DIECAST METAL CAR : 1:36 Rolls Royce Cullinan Die Cast collectible toy car model has the powerful functions, which the Childhood, tail and the doors can be opened. Also have the standard quality pull back function, you can pull back the car and then it will driving with strong Power. The simulation of the car makes the car look beautiful and cool!</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ LIGHT SOUND AND MUSIC : You can open the left and right doors of the car model, the hood and trunk can also be opened. To press the front wheel or open the door, it will cause light and sound effects, and pull the car model back and do it automatically.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ HIGH QUALITY MATERIAL :1:36 Rolls Royce Cullinan Die Cast car is made of zinc alloy, plastic parts, rubber tires. Our products 100% Non-toxic, no harm to children. Install a strong pull-back device. The car is made of same material and has no sharp edges.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ PULL BACK METAL CAR : Pull back to work, easy to operate, don't worry about it no working; Speed is not fast enough to prevent a child from falling. The pull Back Vehicles all doors ,front cover and back cover could be opened, highly detailed interior and exteriorthe.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ GREAT GIFT AND DECORATION : 1:36 Rolls Royce Cullinan Die Cast Metal Toy Car Very sturdy, fine workmanship, nice toy car, Birthday present Vacation Diwali Holiday Gift and Christmas gifts Toy for boy’s age 2 and Above years old. Perfect gifts for kids. Colors will be dispatched as per availibility.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/edd8e37f-664c-42cb-8d13-2d90c47a0877.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: yellow,,,FALSE,FALSE,0,,,,,,,,1249,Color,yellow,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/d92e4840-765b-4dbe-8850-7d2f6b76512c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/55777783-fc49-46e4-8e04-c1b5e03e89e9.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/c5971256-efb5-4555-92c7-f6805192bc5c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/d508c3c9-d8c6-4560-85b2-4d614efd1560.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/1fed4875-5060-4bd7-9d5f-8ccb6d618a03.jpg,,,
,rolls-royce-cullinan-die-cast,Rolls Royce Cullinan Die Cast,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ ALLOY DIECAST METAL CAR : 1:36 Rolls Royce Cullinan Die Cast collectible toy car model has the powerful functions, which the Childhood, tail and the doors can be opened. Also have the standard quality pull back function, you can pull back the car and then it will driving with strong Power. The simulation of the car makes the car look beautiful and cool!</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ LIGHT SOUND AND MUSIC : You can open the left and right doors of the car model, the hood and trunk can also be opened. To press the front wheel or open the door, it will cause light and sound effects, and pull the car model back and do it automatically.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ HIGH QUALITY MATERIAL :1:36 Rolls Royce Cullinan Die Cast car is made of zinc alloy, plastic parts, rubber tires. Our products 100% Non-toxic, no harm to children. Install a strong pull-back device. The car is made of same material and has no sharp edges.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ PULL BACK METAL CAR : Pull back to work, easy to operate, don't worry about it no working; Speed is not fast enough to prevent a child from falling. The pull Back Vehicles all doors ,front cover and back cover could be opened, highly detailed interior and exteriorthe.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ GREAT GIFT AND DECORATION : 1:36 Rolls Royce Cullinan Die Cast Metal Toy Car Very sturdy, fine workmanship, nice toy car, Birthday present Vacation Diwali Holiday Gift and Christmas gifts Toy for boy’s age 2 and Above years old. Perfect gifts for kids. Colors will be dispatched as per availibility.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/edd8e37f-664c-42cb-8d13-2d90c47a0877.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Color: gray,,,FALSE,FALSE,0,,,,,,,,1249,Color,gray,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/d92e4840-765b-4dbe-8850-7d2f6b76512c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/55777783-fc49-46e4-8e04-c1b5e03e89e9.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/c5971256-efb5-4555-92c7-f6805192bc5c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/d508c3c9-d8c6-4560-85b2-4d614efd1560.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rolls-royce-cullinan-die-cast/1fed4875-5060-4bd7-9d5f-8ccb6d618a03.jpg,,,
,rope-challenge-game,Rope Challenge Game,,"<ul>
<li>How to Play: “Insert both ends of 10 vibrant ropes (plastic-tipped) into the board’s 22 holes, twisting into knots or crosses. Adjust difficulty with 3-10 ropes! Players move rope tips OVER others—never under—to empty holes. Remove untangled ropes and clear all to win—For detailed instructions, watch the video: How to Play – Rope Untangling Challenge.”</li>
<li>Fun Family Bonding Game: “Play this brain-teasing board game with your family! One designs the tangled challenge, the other solves it—Strengthen relationships and create memories, just like classic family board games for kids and adults, all while racing to unravel colorful knots!”</li>
<li>The Perfect Gift for All Ages: “Packed in a travel-ready case, this interactive family board game sparks friendly competition, boosts critical thinking, and unites everyone—ideal for playdates, holidays, or group games for kids and adults seeking screen-free fun!”</li>
<li>A Fun Way to Keep Kids Off Screens: “This hands-on logic puzzle game beats screen time! Kids build spatial awareness, sharpen focus, and learn problem-solving—like a tactile upgrade to traditional board games or video games!”</li>
<li>Multi-Level Difficulty for All Ages: “From simple board games for kids (3-4 ropes) to complex puzzles for adults (10-rope mazes), this game grows with you! More knots = tougher challenges, perfect for fans of strategy-based board games!”</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rope-challenge-game/daae0ab9-278e-481e-a902-887ffeea958c.jpg,,,,,,,,,,,,,ptag_01KBEW0W0RC5RYW1K6Y4NF40FV,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,199,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rope-challenge-game/42d9f35c-6441-44f7-888d-d8f1a2ad28e6.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rope-challenge-game/88959c65-77f6-4006-b42a-c031dcec3308.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rope-challenge-game/3100e88f-bbc8-4436-a17b-1484cd58f726.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/rope-challenge-game/df3967bc-a2d3-4774-9e5e-efde27474a48.jpg,,,,
,s11-hoverboard,S11+ Hoverboard,,"<p><br>FREE ACCESSORIES - Charger, Protection Kit </p>
<p>DISPLAY SCREEN – Shows Battery, Speed, and Status on LCD.</p>
<p>BLUETOOTH ENABLED – Play Music while riding with a built-in speaker</p>
<p>LARGE 11” LED WHEELS – Super smooth ride across even bumpy terrain with Inflatable Tyres.</p>
<p>HEIGHT ADJUSTABLE HANDLE – 115-140 Cms Adjustable Handle which helps anyone to drive from a small kid to a big adult.</p>
<p>POWERFUL PERFORMANCE – Race up to 20km/h and climb inclines up to 30 Degrees</p>
<p>FOR ALL RIDERS – Perfect for all Ages 7+ and up to 100kg Load<br><br></p>
<p>WEIGHT: 16 kg</p>
<p>DIMENSIONS: 65 × 32 × 37 cm</p>
<p>CONTROL BOARD: Fourth Generation Super Intelligent Control Panel with US-based ST Chipsets.</p>
<p>BATTERY: 158wh 36V Pack with Quick Charge 2.0 Battery Management System</p>
<p>MOTOR: 300W x 2 Dual Motors – Double Torque (100% Copper)</p>
<p>TYRE: 10.5"" Air Filled Tube Type Tyre (Wheel Cup Also)</p>
<p>WARRANTY:  1-year warranty as per warranty details. (please refer to warranty section)</p>
<p>CERTIFICATION: CE Certified</p>
<p>CHARGING TIME: Quick charge 2.0 (1-2 Hours MAX)</p>
<p>MAXIMUM SPEED: 20Km/h (As per user weight load)</p>
<p>MAX LOAD CAPACITY: 100kg</p>
<p>MINIMUM LOAD: 15kg</p>
<p>BLUETOOTH: YES (Play Music by Connecting with any Bluetooth device)</p>
<p>FRONT LEDS: YES (White Projectors as well)</p>
<p>REAR LEDS: YES</p>
<p>WHEEL ARCH LEDS: NO</p>
<p>BATTERY INDICATOR: YES (With Display on Handle Bar)</p>
<p>LED WHEEL: No</p>
<p>REMOTE: Yes</p>
<p>MOBILE APP: NO</p>
<p>BAG: NO</p>
<p>GRADABILITY: 15Degrees</p>
<p>MATERIAL: Solid Aluminium Main Frame + ABS Body</p>
<p>NET WEIGHT: 16kg</p>
<p>DELIVERY TIME: Ready Stock – Same Day Quick Dispatch (Shipping time 2-4 Business Days)</p>
<p>ADJUSTABLE HANDLE: Height Adjustable</p>
<p>PROTECTION KIT: Yes</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/s11-hoverboard/f37f9735-a7ca-474c-bff8-4f0fa09dc447.webp,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,16000,,,,,,,,22999,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/s11-hoverboard/44f4e479-4b88-420f-9177-ce6a7e9c522c.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/s11-hoverboard/c022d9b2-e210-4a3b-9fdd-831958038165.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/s11-hoverboard/2bc1d5c0-41b9-4faa-8ba0-8409f42e62fc.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/s11-hoverboard/8ccad6aa-daef-4e67-92e1-23472b05aa77.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/s11-hoverboard/e573b577-23c4-4c61-906f-c5ff6dba71cb.webp,,,
,shape-matching-game,Shape Matching Game,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">🧩 Shape Matching Game for Kids 2+ TinyPlay shape matching puzzle game is designed to help children recognize shapes and patterns while enhancing focus and logical thinking. Perfect for kids aged 3 years and above.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🎨 Fun and Learning Toy for Children This educational toy encourages color recognition, matching, sorting, and early problem-solving. A great way to develop fine motor skills through hands-on pla</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">📘 Includes Puzzle Board &amp; Illustrated Cards The set features a sturdy matching board, colorful shape pieces, and activity cards for guided learning. Helps kids play independently or with friends and parents.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">👶 Safe &amp; Durable Construction Made with high-quality, child-safe materials. All pieces are smooth-edged, lightweight, and easy to handle, making it safe and engaging for toddlers and preschoolers.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🎁 Ideal Gift for Boys &amp; Girls A thoughtful and educational gift choice for birthdays, return gifts, or preschool learning. TinyPlay shape matching toys are perfect for kids who love learning through play.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/shape-matching-game/3e6b3fc2-1fd3-4330-b5e9-128aeeaaa3d9.jpg,,,,,,,,,,,,,ptag_01KBEW0W0RC5RYW1K6Y4NF40FV,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,349,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/shape-matching-game/8e0b0ed9-2b54-4a76-8687-41c3fdef12c9.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/shape-matching-game/d247b6af-1df3-4c7c-be13-76833ba55fea.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/shape-matching-game/b0767a57-fae2-477e-a068-f7b83380033d.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/shape-matching-game/22ab67fc-eff3-4aff-9d84-b6a7b05f4aab.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/shape-matching-game/0960ebb1-fbec-4553-8c24-ac5e2db15994.jpg,,,
,small-carrom-board-20-20,Small Carrom Board 20*20,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Carrom board 20 inch comes with smooth playing surface and perfectly finished borders for excellence rebounce . This Carrom board is 20 inch in size.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">This carrom board 20 inch is made from kikar wood which makes this carrom board small size more premium and durable</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Carrom board small size is best for all age group specially children, which makes this carrom board 20 inch best in the market.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/e6463a41-3eff-4324-bb1e-fe4188db9dcb.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,499,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/20761d67-86d5-4b93-8994-40a5d52e9d50.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/7764c15d-1d59-49e9-81d9-c4507778c787.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/b8d73d85-bf11-4b7a-8de0-44e1a539eb5f.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/275c1ba3-05f2-47b5-a7e2-4d901763e492.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/d28f2b77-9ca4-44c5-8b03-364569cc4543.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-carrom-board-20-20/2a6780f9-d5d9-4c9e-bc49-eb946ad495cf.jpg,,
,small-farmer-tractor-with-monstar-wheels,SMALL FARMER TRACTOR WITH MONSTAR WHEELS,,"<p>Friction-Powered Agricultural Truck with Flashing LED Wheels, Music Light-Up Car for Toddlers, Birthday Gift for Boys &amp; Girls, Outdoor Toys for Kids Ages 3+ (Monster Truck)<br></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-farmer-tractor-with-monstar-wheels/aec30042-ae03-446a-b5e3-bdf46571b6f5.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,649,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-farmer-tractor-with-monstar-wheels/264432a0-ad4c-48f7-b15f-c6ea81a82eb7.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-farmer-tractor-with-monstar-wheels/85984d62-65cd-47ad-a807-01451ad9b230.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-farmer-tractor-with-monstar-wheels/ad821fca-8715-457f-aad1-702895321547.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-farmer-tractor-with-monstar-wheels/d86072d2-898d-4195-a121-520e54e6dde8.jpg,,,,
,small-shape-sorting,SMALL SHAPE SORTING,,"<p>Sturdy construction, premium craftsmanship, soft and elastic rope It’s easy to put all in, fun and limitless options,Their hands can reach in and grab the toys inside and out them back, they will do it again and again, offers a huge imagination for your little baby. keeps them entertained and helps them with being patient.</p>
<p>Blocks and the cube are designed in different bright colors, babies tend to love colorful things and being attracted. they can learn about the ability of color and spatial reasoning when playing. the string around the box gives enough tension for the baby to strengthen their fine motor skills, great for the baby’s physical and mental development.</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/dde843f0-edf6-4021-92f5-2aa06eda6e95.jpg,,,,,,,,,,,,,ptag_01KBEW0W0RC5RYW1K6Y4NF40FV,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,399,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/dde843f0-edf6-4021-92f5-2aa06eda6e95.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/8c39af05-6b21-439a-a2a2-ad5fc61eb9a2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/5cf30279-ddd2-4dc5-aeed-d9cbc28b70b2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/94264d5a-0fc1-468a-98dd-6cf090c63cad.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/58b89fd7-5413-4cef-ac95-24e2dce6b979.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-shape-sorting/5d8209b4-04a1-4e71-8270-7f28da6a1894.jpg,,
,small-stunt-car-toy,Small Stunt Car Toy,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">RC STUNT CAR: This cool racing car can do all sorts of tricks. It can go forward, backward, left and right easily. It can even drive on its sides and spin around in a full circle (360°). When it's moving fast, it can spin like a tornado and dance around. It can also walk upright at a 90-degree angle and do cool wheel spins and rolls in the front.</span></li>
<li class=""a-spacing-mini"">
<span class=""a-list-item"">Powerful RC Car: Equipped with 2 powerful electric motors, anti-crash durable rubber tires, shock absorption, strong grip, and anti-skid. This toy car has strong grip and flexible turning function; make it easy to pass obstacles. RC car fits for indoor and outdoor like sandy beach, wetlands, grasslands, playground etc.</span>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Endless Fun for Kids: One click to start playing, it’s so simple and easy to operate as well as double-sided driving, repeated jumping, random drift and special effects turning, this toy car for kids will bring endless fun to children.</span></li>
</ul>
</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/6c6cc572-9033-4129-b15b-7da9232123a5.png,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,399,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/fb86c5c1-3de9-48fc-af30-fcf7af6af2a7.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/3e77b780-0c66-407e-a2cc-e18070dbfa8b.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/3cc2d7b4-2911-4b14-9b1b-7943d35f2ff5.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/073801dd-0fe6-4d93-bada-11cc4cd78029.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/16611cbf-6bcd-44be-983f-833921d46cf1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/bfa11c65-eb8b-4b10-b607-2e1d19ca1f45.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/small-stunt-car-toy/70a50fd7-a6e2-44c4-ba68-4922d0108df1.jpg,
,smart-sequence-game,Smart Sequence Game,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">GAMEPLAY OVERVIEW: Sequence combines the excitement of card play with strategic board game elements, creating an engaging experience for 2-12 players</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">FAMILY-FRIENDLY: Perfect for family game nights, this strategy game is suitable for ages 7 and above, fostering critical thinking and social interaction</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">PLAYER COUNT: Accommodates various group sizes from 2 to 12 players, making it versatile for small gatherings or larger parties</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EDUCATIONAL VALUE: Helps develop strategic thinking, pattern recognition, and planning skills while providing entertainment</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">GAME COMPONENTS: Includes a game board, playing cards, and gaming chips needed for multiple players to enjoy this classic strategy game</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/smart-sequence-game/01824a9d-c42f-4568-942c-e478867fac72.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,299,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/smart-sequence-game/ce3c0d5c-71fa-446a-a902-08cda77d6d1d.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/smart-sequence-game/7de43790-1149-4c0f-8538-c9cc3eb0e55f.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/smart-sequence-game/cbe60457-dbe6-4bc7-b2e9-fb122f62d64b.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/smart-sequence-game/2e679ae1-3bf3-46a8-b641-9f008dd06fc8.jpg,,,,
